country,scenario,metric,baseline_value,comparison_value,difference
ARG,asthma_cr1,Economic benefit (USD) by 2030,1542618141720.7998,1543020520974.618,402379253.81811523
ARG,asthma_cr1,Economic benefit (USD) by 2035,2687587061120.005,2688476221419.423,889160299.4179688
ARG,asthma_cr1,Intervention cost (USD) by 2030,0,170986528.67377865,170986528.67377865
ARG,asthma_cr1,Intervention cost (USD) by 2035,0,295770945.72530484,295770945.72530484
ARG,tobacco_t2,Total deaths averted by 2030,2082940.9100000001,2082940.2,-0.7100000001955777
ARG,tobacco_t2,Total deaths averted by 2035,3923946.9200000004,3923942.89,-4.03000000026077
ARG,tobacco_t2,Cases averted by 2030,22467865.54,22458901.96,-8963.579999998212
ARG,tobacco_t2,Cases averted by 2035,43631653.36,43594861.82000001,-36791.539999991655
ARG,tobacco_t2,Total healthy years lived by 2030,245823988.72000003,245824512.66000003,523.9399999976158
ARG,tobacco_t2,Total healthy years lived by 2035,456044002.65,456046148.04,2145.3900000452995
ARG,tobacco_t2,Economic benefit (USD) by 2030,1542618141720.7998,1542622203156.1882,4061435.3884277344
ARG,tobacco_t2,Economic benefit (USD) by 2035,2687587061120.005,2687602330428.559,15269308.554199219
ARG,tobacco_t2,Intervention cost (USD) by 2030,0,57872363.80450579,57872363.80450579
ARG,tobacco_t2,Intervention cost (USD) by 2035,0,100107091.75427625,100107091.75427625
ARG,tobacco_t3,Total deaths averted by 2030,2082940.9100000001,2082940.48,-0.43000000016763806
ARG,tobacco_t3,Total deaths averted by 2035,3923946.9200000004,3923944.5000000005,-2.419999999925494
ARG,tobacco_t3,Cases averted by 2030,22467865.54,22462499.66,-5365.879999998957
ARG,tobacco_t3,Cases averted by 2035,43631653.36,43609635.449999996,-22017.910000003874
ARG,tobacco_t3,Total healthy years lived by 2030,245823988.72000003,245824302.37,313.64999997615814
ARG,tobacco_t3,Total healthy years lived by 2035,456044002.65,456045286.53999996,1283.8899999856949
ARG,tobacco_t3,Economic benefit (USD) by 2030,1542618141720.7998,1542620572556.9,2430836.1000976562
ARG,tobacco_t3,Economic benefit (USD) by 2035,2687587061120.005,2687596197163.664,9136043.659179688
ARG,tobacco_t3,Intervention cost (USD) by 2030,0,10522247.945435563,10522247.945435563
ARG,tobacco_t3,Intervention cost (USD) by 2035,0,18201289.231814995,18201289.231814995
ARG,tobacco_t6,Total deaths averted by 2030,2082940.9100000001,2082940.37,-0.5400000000372529
ARG,tobacco_t6,Total deaths averted by 2035,3923946.9200000004,3923943.9199999995,-3.0000000009313226
ARG,tobacco_t6,Cases averted by 2030,22467865.54,22461242.33,-6623.210000000894
ARG,tobacco_t6,Cases averted by 2035,43631653.36,43604473.38,-27179.97999999672
ARG,tobacco_t6,Total healthy years lived by 2030,245823988.72000003,245824375.85999998,387.13999995589256
ARG,tobacco_t6,Total healthy years lived by 2035,456044002.65,456045587.54999995,1584.8999999761581
ARG,tobacco_t6,Economic benefit (USD) by 2030,1542618141720.7998,1542621142348.1357,3000627.3359375
ARG,tobacco_t6,Economic benefit (USD) by 2035,2687587061120.005,2687598339911.137,11278791.132324219
ARG,tobacco_t6,Intervention cost (USD) by 2030,0,10522247.952493578,10522247.952493578
ARG,tobacco_t6,Intervention cost (USD) by 2035,0,18201289.29511559,18201289.29511559
ARG,tobacco_t4,Total deaths averted by 2030,2082940.9100000001,2082939.88,-1.0300000002607703
ARG,tobacco_t4,Total deaths averted by 2035,3923946.9200000004,3923941.23,-5.690000000409782
ARG,tobacco_t4,Cases averted by 2030,22467865.54,22455287.750000004,-12577.78999999538
ARG,tobacco_t4,Cases averted by 2035,43631653.36,43580011.4,-51641.960000000894
ARG,tobacco_t4,Total healthy years lived by 2030,245823988.72000003,245824723.95999998,735.2399999499321
ARG,tobacco_t4,Total healthy years lived by 2035,456044002.65,456047014.0500001,3011.4000000953674
ARG,tobacco_t4,Economic benefit (USD) by 2030,1542618141720.7998,1542623841867.6433,5700146.843505859
ARG,tobacco_t4,Economic benefit (USD) by 2035,2687587061120.005,2687608498107.4663,21436987.46142578
ARG,tobacco_t4,Intervention cost (USD) by 2030,0,10522247.98307726,10522247.98307726
ARG,tobacco_t4,Intervention cost (USD) by 2035,0,18201289.58823051,18201289.58823051
ARG,tobacco_t5,Total deaths averted by 2030,2082940.9100000001,2082940.0399999998,-0.8700000003445894
ARG,tobacco_t5,Total deaths averted by 2035,3923946.9200000004,3923942.0700000008,-4.849999999627471
ARG,tobacco_t5,Cases averted by 2030,22467865.54,22457096.92,-10768.619999997318
ARG,tobacco_t5,Cases averted by 2035,43631653.36,43587446.24,-44207.11999999732
ARG,tobacco_t5,Total healthy years lived by 2030,245823988.72000003,245824618.19,629.4699999690056
ARG,tobacco_t5,Total healthy years lived by 2035,456044002.65,456046580.48,2577.8300000429153
ARG,tobacco_t5,Economic benefit (USD) by 2030,1542618141720.7998,1542623021493.6409,4879772.841064453
ARG,tobacco_t5,Economic benefit (USD) by 2035,2687587061120.005,2687605409946.8584,18348826.853515625
ARG,tobacco_t5,Intervention cost (USD) by 2030,0,10522247.973217186,10522247.973217186
ARG,tobacco_t5,Intervention cost (USD) by 2035,0,18201289.498481534,18201289.498481534
ARM,tobacco_t1,Total deaths averted by 2030,152715.43999999997,152715.35,-0.08999999996740371
ARM,tobacco_t1,Total deaths averted by 2035,284647.32,284647.07,-0.25
ARM,tobacco_t1,Cases averted by 2030,431216.91000000003,430968.06999999995,-248.84000000008382
ARM,tobacco_t1,Cases averted by 2035,862006.2500000001,861301.92,-704.3300000000745
ARM,tobacco_t1,Total healthy years lived by 2030,14266344.27,14266357.900000002,13.630000002682209
ARM,tobacco_t1,Total healthy years lived by 2035,25833323.830000002,25833362.580000002,38.75
ARM,tobacco_t1,Economic benefit (USD) by 2030,57071610905.33161,57071689534.98492,78629.65330505371
ARM,tobacco_t1,Economic benefit (USD) by 2035,97320267633.12384,97320473647.10895,206013.98510742188
ARM,tobacco_t1,Intervention cost (USD) by 2030,0,1073134.6693211182,1073134.6693211182
ARM,tobacco_t1,Intervention cost (USD) by 2035,0,1815673.9787519525,1815673.9787519525
ARM,asthma_cr1,Total deaths averted by 2030,152715.43999999997,152715.44,2.9103830456733704e-11
ARM,asthma_cr1,Total deaths averted by 2035,284647.32,284647.32,0.0
ARM,asthma_cr1,Cases averted by 2030,431216.91000000003,431216.91000000003,0.0
ARM,asthma_cr1,Cases averted by 2035,862006.2500000001,862006.2500000001,0.0
ARM,asthma_cr1,Total healthy years lived by 2030,14266344.27,14267868.89,1524.620000001043
ARM,asthma_cr1,Total healthy years lived by 2035,25833323.830000002,25837017.169999998,3693.3399999961257
ARM,asthma_cr1,Economic benefit (USD) by 2030,57071610905.33161,57076545549.22162,4934643.890007019
ARM,asthma_cr1,Economic benefit (USD) by 2035,97320267633.12384,97331525697.86253,11258064.738693237
ARM,asthma_cr1,Intervention cost (USD) by 2030,0,9964821.84870671,9964821.84870671
ARM,asthma_cr1,Intervention cost (USD) by 2035,0,16859829.367050305,16859829.367050305
ARM,tobacco_t2,Total deaths averted by 2030,152715.43999999997,152715.37999999998,-0.059999999997671694
ARM,tobacco_t2,Total deaths averted by 2035,284647.32,284647.08,-0.23999999999068677
ARM,tobacco_t2,Cases averted by 2030,431216.91000000003,431041.17,-175.7400000000489
ARM,tobacco_t2,Cases averted by 2035,862006.2500000001,861310.81,-695.4400000000605
ARM,tobacco_t2,Total healthy years lived by 2030,14266344.27,14266353.89,9.620000001043081
ARM,tobacco_t2,Total healthy years lived by 2035,25833323.830000002,25833362.039999995,38.20999999344349
ARM,tobacco_t2,Economic benefit (USD) by 2030,57071610905.33161,57071664853.63632,53948.30471038818
ARM,tobacco_t2,Economic benefit (USD) by 2035,97320267633.12384,97320465773.1025,198139.9786529541
ARM,tobacco_t2,Intervention cost (USD) by 2030,0,3372708.9471032876,3372708.9471032876
ARM,tobacco_t2,Intervention cost (USD) by 2035,0,5706403.903752337,5706403.903752337
ARM,tobacco_t3,Total deaths averted by 2030,152715.43999999997,152715.40000000002,-0.03999999994994141
ARM,tobacco_t3,Total deaths averted by 2035,284647.32,284647.18000000005,-0.13999999995576218
ARM,tobacco_t3,Cases averted by 2030,431216.91000000003,431111.89999999997,-105.01000000006752
ARM,tobacco_t3,Cases averted by 2035,862006.2500000001,861590.8799999999,-415.3700000002282
ARM,tobacco_t3,Total healthy years lived by 2030,14266344.27,14266350.01,5.740000000223517
ARM,tobacco_t3,Total healthy years lived by 2035,25833323.830000002,25833346.65,22.819999996572733
ARM,tobacco_t3,Economic benefit (USD) by 2030,57071610905.33161,57071643135.35562,32230.02400970459
ARM,tobacco_t3,Economic benefit (USD) by 2035,97320267633.12384,97320385948.83446,118315.71061706543
ARM,tobacco_t3,Intervention cost (USD) by 2030,0,613219.8082301723,613219.8082301723
ARM,tobacco_t3,Intervention cost (USD) by 2035,0,1037527.9740797863,1037527.9740797863
ARM,tobacco_t6,Total deaths averted by 2030,152715.43999999997,152715.4,-0.03999999997904524
ARM,tobacco_t6,Total deaths averted by 2035,284647.32,284647.16,-0.1600000000325963
ARM,tobacco_t6,Cases averted by 2030,431216.91000000003,431087.21,-129.70000000001164
ARM,tobacco_t6,Cases averted by 2035,862006.2500000001,861493.1499999999,-513.1000000002095
ARM,tobacco_t6,Total healthy years lived by 2030,14266344.27,14266351.360000001,7.0900000017136335
ARM,tobacco_t6,Total healthy years lived by 2035,25833323.830000002,25833352.01,28.179999999701977
ARM,tobacco_t6,Economic benefit (USD) by 2030,57071610905.33161,57071650715.48469,39810.153076171875
ARM,tobacco_t6,Economic benefit (USD) by 2035,97320267633.12384,97320413800.27019,146167.1463470459
ARM,tobacco_t6,Intervention cost (USD) by 2030,0,613219.8085632742,613219.8085632742
ARM,tobacco_t6,Intervention cost (USD) by 2035,0,1037527.977210692,1037527.977210692
ARM,tobacco_t4,Total deaths averted by 2030,152715.43999999997,152715.38,-0.05999999996856786
ARM,tobacco_t4,Total deaths averted by 2035,284647.32,284647.00999999995,-0.31000000005587935
ARM,tobacco_t4,Cases averted by 2030,431216.91000000003,430969.87,-247.04000000003725
ARM,tobacco_t4,Cases averted by 2035,862006.2500000001,861028.1499999999,-978.1000000002095
ARM,tobacco_t4,Total healthy years lived by 2030,14266344.27,14266357.779999997,13.509999997913837
ARM,tobacco_t4,Total healthy years lived by 2035,25833323.830000002,25833377.55,53.71999999880791
ARM,tobacco_t4,Economic benefit (USD) by 2030,57071610905.33161,57071686760.56751,75855.2359008789
ARM,tobacco_t4,Economic benefit (USD) by 2035,97320267633.12384,97320546369.90215,278736.7783050537
ARM,tobacco_t4,Intervention cost (USD) by 2030,0,613219.8096417107,613219.8096417107
ARM,tobacco_t4,Intervention cost (USD) by 2035,0,1037527.9907439506,1037527.9907439506
ARM,tobacco_t5,Total deaths averted by 2030,152715.43999999997,152715.38999999998,-0.04999999998835847
ARM,tobacco_t5,Total deaths averted by 2035,284647.32,284647.06000000006,-0.25999999995110556
ARM,tobacco_t5,Cases averted by 2030,431216.91000000003,431005.6,-211.31000000005588
ARM,tobacco_t5,Cases averted by 2035,862006.2500000001,861169.8100000002,-836.4399999999441
ARM,tobacco_t5,Total healthy years lived by 2030,14266344.27,14266355.819999998,11.549999998882413
ARM,tobacco_t5,Total healthy years lived by 2035,25833323.830000002,25833369.78,45.94999999925494
ARM,tobacco_t5,Economic benefit (USD) by 2030,57071610905.33161,57071675783.32459,64877.99298095703
ARM,tobacco_t5,Economic benefit (USD) by 2035,97320267633.12384,97320505974.10878,238340.9849395752
ARM,tobacco_t5,Intervention cost (USD) by 2030,0,613219.8092756541,613219.8092756541
ARM,tobacco_t5,Intervention cost (USD) by 2035,0,1037527.9869390896,1037527.9869390896
AUS,tobacco_t1,Total deaths averted by 2030,1142303.38,1142302.72,-0.659999999916181
AUS,tobacco_t1,Total deaths averted by 2035,2241981.0300000003,2241978.8299999996,-2.200000000651926
AUS,tobacco_t1,Cases averted by 2030,13473040.080000002,13469641.38,-3398.7000000011176
AUS,tobacco_t1,Cases averted by 2035,24893259.250000004,24883184.57,-10074.680000003427
AUS,tobacco_t1,Total healthy years lived by 2030,143646246.97,143646393.85,146.87999999523163
AUS,tobacco_t1,Total healthy years lived by 2035,268030214.54000002,268030651.45000002,436.9099999964237
AUS,tobacco_t1,Economic benefit (USD) by 2030,4698244131393.817,4698250045757.64,5914363.822265625
AUS,tobacco_t1,Economic benefit (USD) by 2035,8125363200663.73,8125379011349.902,15810686.171875
AUS,tobacco_t1,Intervention cost (USD) by 2030,0,10798630.639874265,10798630.639874265
AUS,tobacco_t1,Intervention cost (USD) by 2035,0,18771288.72807268,18771288.72807268
AUS,asthma_cr1,Total deaths averted by 2030,1142303.38,1142303.3800000001,2.3283064365386963e-10
AUS,asthma_cr1,Total deaths averted by 2035,2241981.0300000003,2241981.0299999993,-9.313225746154785e-10
AUS,asthma_cr1,Cases averted by 2030,13473040.080000002,13473040.079999998,-3.725290298461914e-09
AUS,asthma_cr1,Cases averted by 2035,24893259.250000004,24893259.25,-3.725290298461914e-09
AUS,asthma_cr1,Total healthy years lived by 2030,143646246.97,143682105.31,35858.340000003576
AUS,asthma_cr1,Total healthy years lived by 2035,268030214.54000002,268111342.23999998,81127.69999995828
AUS,asthma_cr1,Economic benefit (USD) by 2030,4698244131393.817,4699238370610.376,994239216.5585938
AUS,asthma_cr1,Economic benefit (USD) by 2035,8125363200663.73,8127437351897.855,2074151234.125
AUS,asthma_cr1,Intervention cost (USD) by 2030,0,100272997.93210404,100272997.93210404
AUS,asthma_cr1,Intervention cost (USD) by 2035,0,174304819.1796651,174304819.1796651
AUS,tobacco_t2,Total deaths averted by 2030,1142303.38,1142303.02,-0.35999999986961484
AUS,tobacco_t2,Total deaths averted by 2035,2241981.0300000003,2241979.0500000003,-1.9799999999813735
AUS,tobacco_t2,Cases averted by 2030,13473040.080000002,13470799.51,-2240.5700000021607
AUS,tobacco_t2,Cases averted by 2035,24893259.250000004,24883985.500000004,-9273.75
AUS,tobacco_t2,Total healthy years lived by 2030,143646246.97,143646343.61,96.64000001549721
AUS,tobacco_t2,Total healthy years lived by 2035,268030214.54000002,268030615.88,401.33999997377396
AUS,tobacco_t2,Economic benefit (USD) by 2030,4698244131393.817,4698247940653.803,3809259.9853515625
AUS,tobacco_t2,Economic benefit (USD) by 2035,8125363200663.73,8125377408476.881,14207813.150390625
AUS,tobacco_t2,Intervention cost (USD) by 2030,0,33938553.2758143,33938553.2758143
AUS,tobacco_t2,Intervention cost (USD) by 2035,0,58995478.48431855,58995478.48431855
AUS,tobacco_t3,Total deaths averted by 2030,1142303.38,1142303.1500000001,-0.2299999997485429
AUS,tobacco_t3,Total deaths averted by 2035,2241981.0300000003,2241979.8299999996,-1.2000000006519258
AUS,tobacco_t3,Cases averted by 2030,13473040.080000002,13471698.219999999,-1341.8600000031292
AUS,tobacco_t3,Cases averted by 2035,24893259.250000004,24887706.599999998,-5552.6500000059605
AUS,tobacco_t3,Total healthy years lived by 2030,143646246.97,143646304.84,57.87000000476837
AUS,tobacco_t3,Total healthy years lived by 2035,268030214.54000002,268030454.83,240.28999999165535
AUS,tobacco_t3,Economic benefit (USD) by 2030,4698244131393.817,4698246412273.632,2280879.814453125
AUS,tobacco_t3,Economic benefit (USD) by 2035,8125363200663.73,8125371705695.654,8505031.923828125
AUS,tobacco_t3,Intervention cost (USD) by 2030,0,6170646.040287978,6170646.040287978
AUS,tobacco_t3,Intervention cost (USD) by 2035,0,10726450.542843523,10726450.542843523
AUS,tobacco_t6,Total deaths averted by 2030,1142303.38,1142303.0899999999,-0.2900000000372529
AUS,tobacco_t6,Total deaths averted by 2035,2241981.0300000003,2241979.5499999993,-1.4800000009126961
AUS,tobacco_t6,Cases averted by 2030,13473040.080000002,13471384.049999999,-1656.0300000030547
AUS,tobacco_t6,Cases averted by 2035,24893259.250000004,24886405.98,-6853.270000003278
AUS,tobacco_t6,Total healthy years lived by 2030,143646246.97,143646318.39000002,71.4200000166893
AUS,tobacco_t6,Total healthy years lived by 2035,268030214.54000002,268030511.12999994,296.5899999141693
AUS,tobacco_t6,Economic benefit (USD) by 2030,4698244131393.817,4698246946494.419,2815100.6015625
AUS,tobacco_t6,Economic benefit (USD) by 2035,8125363200663.73,8125373698674.136,10498010.405273438
AUS,tobacco_t6,Intervention cost (USD) by 2030,0,6170646.043822476,6170646.043822476
AUS,tobacco_t6,Intervention cost (USD) by 2035,0,10726450.574336551,10726450.574336551
AUS,tobacco_t4,Total deaths averted by 2030,1142303.38,1142302.8599999999,-0.5200000000186265
AUS,tobacco_t4,Total deaths averted by 2035,2241981.0300000003,2241978.23,-2.8000000002793968
AUS,tobacco_t4,Cases averted by 2030,13473040.080000002,13469897.409999998,-3142.670000003651
AUS,tobacco_t4,Cases averted by 2035,24893259.250000004,24880248.68,-13010.570000004023
AUS,tobacco_t4,Total healthy years lived by 2030,143646246.97,143646382.52,135.55000001192093
AUS,tobacco_t4,Total healthy years lived by 2035,268030214.54000002,268030777.62,563.0799999833107
AUS,tobacco_t4,Economic benefit (USD) by 2030,4698244131393.817,4698249475319.796,5343925.978515625
AUS,tobacco_t4,Economic benefit (USD) by 2035,8125363200663.73,8125383137696.432,19937032.701171875
AUS,tobacco_t4,Intervention cost (USD) by 2030,0,6170646.058543585,6170646.058543585
AUS,tobacco_t4,Intervention cost (USD) by 2035,0,10726450.72115533,10726450.72115533
