country,scenario,metric,baseline_value,comparison_value,difference
ARM,asthma_cr1,Economic benefit (USD) by 2030,61357241411.87999,61362718533.170006,5477121.290016174
ARM,asthma_cr1,Economic benefit (USD) by 2035,112300665596.06001,112314161069.4,13495473.33998108
ARM,tobacco_t2,Total deaths averted by 2030,152715.43999999997,152715.37999999998,-0.059999999997671694
ARM,tobacco_t2,Total deaths averted by 2035,284647.32,284647.08,-0.23999999999068677
ARM,tobacco_t2,Cases averted by 2030,431216.91000000003,431041.17,-175.7400000000489
ARM,tobacco_t2,Cases averted by 2035,862006.2500000001,861310.81,-695.4400000000605
ARM,tobacco_t2,Total healthy years lived by 2030,14266344.27,14266353.89,9.620000001043081
ARM,tobacco_t2,Total healthy years lived by 2035,25833323.830000002,25833362.039999995,38.20999999344349
ARM,tobacco_t2,Economic benefit (USD) by 2030,61357241411.87999,61357301872.91999,60461.04000091553
ARM,tobacco_t2,Economic benefit (USD) by 2035,112300665596.06001,112300909843.48,244247.41998291016
ARM,tobacco_t3,Total deaths averted by 2030,152715.43999999997,152715.40000000002,-0.03999999994994141
ARM,tobacco_t3,Total deaths averted by 2035,284647.32,284647.18000000005,-0.13999999995576218
ARM,tobacco_t3,Cases averted by 2030,431216.91000000003,431111.89999999997,-105.01000000006752
ARM,tobacco_t3,Cases averted by 2035,862006.2500000001,861590.8799999999,-415.3700000002282
ARM,tobacco_t3,Total healthy years lived by 2030,14266344.27,14266350.01,5.740000000223517
ARM,tobacco_t3,Total healthy years lived by 2035,25833323.830000002,25833346.65,22.819999996572733
ARM,tobacco_t3,Economic benefit (USD) by 2030,61357241411.87999,61357277531.979996,36120.100006103516
ARM,tobacco_t3,Economic benefit (USD) by 2035,112300665596.06001,112300811440.53001,145844.4700012207
ARM,tobacco_t6,Total deaths averted by 2030,152715.43999999997,152715.4,-0.03999999997904524
ARM,tobacco_t6,Total deaths averted by 2035,284647.32,284647.16,-0.1600000000325963
ARM,tobacco_t6,Cases averted by 2030,431216.91000000003,431087.21,-129.70000000001164
ARM,tobacco_t6,Cases averted by 2035,862006.2500000001,861493.1499999999,-513.1000000002095
ARM,tobacco_t6,Total healthy years lived by 2030,14266344.27,14266351.360000001,7.0900000017136335
ARM,tobacco_t6,Total healthy years lived by 2035,25833323.830000002,25833352.01,28.179999999701977
ARM,tobacco_t6,Economic benefit (USD) by 2030,61357241411.87999,61357286027.35,44615.4700088501
ARM,tobacco_t6,Economic benefit (USD) by 2035,112300665596.06001,112300845773.70999,180177.6499786377
ARM,tobacco_t4,Total deaths averted by 2030,152715.43999999997,152715.38,-0.05999999996856786
ARM,tobacco_t4,Total deaths averted by 2035,284647.32,284647.00999999995,-0.31000000005587935
ARM,tobacco_t4,Cases averted by 2030,431216.91000000003,430969.87,-247.04000000003725
ARM,tobacco_t4,Cases averted by 2035,862006.2500000001,861028.1499999999,-978.1000000002095
ARM,tobacco_t4,Total healthy years lived by 2030,14266344.27,14266357.779999997,13.509999997913837
ARM,tobacco_t4,Total healthy years lived by 2035,25833323.830000002,25833377.55,53.71999999880791
ARM,tobacco_t4,Economic benefit (USD) by 2030,61357241411.87999,61357326426.369995,85014.49000549316
ARM,tobacco_t4,Economic benefit (USD) by 2035,112300665596.06001,112301009203.49998,343607.4399719238
ARM,tobacco_t5,Total deaths averted by 2030,152715.43999999997,152715.38999999998,-0.04999999998835847
ARM,tobacco_t5,Total deaths averted by 2035,284647.32,284647.06000000006,-0.25999999995110556
ARM,tobacco_t5,Cases averted by 2030,431216.91000000003,431005.6,-211.31000000005588
ARM,tobacco_t5,Cases averted by 2035,862006.2500000001,861169.8100000002,-836.4399999999441
ARM,tobacco_t5,Total healthy years lived by 2030,14266344.27,14266355.819999998,11.549999998882413
ARM,tobacco_t5,Total healthy years lived by 2035,25833323.830000002,25833369.78,45.94999999925494
ARM,tobacco_t5,Economic benefit (USD) by 2030,61357241411.87999,61357314122.86,72710.98001098633
ARM,tobacco_t5,Economic benefit (USD) by 2035,112300665596.06001,112300959402.82999,293806.7699737549
AUS,tobacco_t1,Total deaths averted by 2030,1142303.38,1142302.72,-0.659999999916181
AUS,tobacco_t1,Total deaths averted by 2035,2241981.0300000003,2241978.8299999996,-2.200000000651926
AUS,tobacco_t1,Cases averted by 2030,13473040.080000002,13469641.38,-3398.7000000011176
AUS,tobacco_t1,Cases averted by 2035,24893259.250000004,24883184.57,-10074.680000003427
AUS,tobacco_t1,Total healthy years lived by 2030,143646246.97,143646393.85,146.87999999523163
AUS,tobacco_t1,Total healthy years lived by 2035,268030214.54000002,268030651.45000002,436.9099999964237
AUS,tobacco_t1,Economic benefit (USD) by 2030,5054610593454.62,5054617104318.431,6510863.810546875
AUS,tobacco_t1,Economic benefit (USD) by 2035,9393417471976.7,9393436575955.74,19103979.041015625
AUS,asthma_cr1,Total deaths averted by 2030,1142303.38,1142303.3800000001,2.3283064365386963e-10
AUS,asthma_cr1,Total deaths averted by 2035,2241981.0300000003,2241981.0299999993,-9.313225746154785e-10
AUS,asthma_cr1,Cases averted by 2030,13473040.080000002,13473040.079999998,-3.725290298461914e-09
AUS,asthma_cr1,Cases averted by 2035,24893259.250000004,24893259.25,-3.725290298461914e-09
AUS,asthma_cr1,Total healthy years lived by 2030,143646246.97,143682105.31,35858.340000003576
AUS,asthma_cr1,Total healthy years lived by 2035,268030214.54000002,268111342.23999998,81127.69999995828
AUS,asthma_cr1,Economic benefit (USD) by 2030,5054610593454.62,5055712459143.239,1101865688.6191406
AUS,asthma_cr1,Economic benefit (USD) by 2035,9393417471976.7,9395886080623.77,2468608647.0703125
AUS,tobacco_t2,Total deaths averted by 2030,1142303.38,1142303.02,-0.35999999986961484
AUS,tobacco_t2,Total deaths averted by 2035,2241981.0300000003,2241979.0500000003,-1.9799999999813735
AUS,tobacco_t2,Cases averted by 2030,13473040.080000002,13470799.51,-2240.5700000021607
AUS,tobacco_t2,Cases averted by 2035,24893259.250000004,24883985.500000004,-9273.75
AUS,tobacco_t2,Total healthy years lived by 2030,143646246.97,143646343.61,96.64000001549721
AUS,tobacco_t2,Total healthy years lived by 2035,268030214.54000002,268030615.88,401.33999997377396
AUS,tobacco_t2,Economic benefit (USD) by 2030,5054610593454.62,5054614863478.391,4270023.7705078125
AUS,tobacco_t2,Economic benefit (USD) by 2035,9393417471976.7,9393434999402.87,17527426.169921875
AUS,tobacco_t3,Total deaths averted by 2030,1142303.38,1142303.1500000001,-0.2299999997485429
AUS,tobacco_t3,Total deaths averted by 2035,2241981.0300000003,2241979.8299999996,-1.2000000006519258
AUS,tobacco_t3,Cases averted by 2030,13473040.080000002,13471698.219999999,-1341.8600000031292
AUS,tobacco_t3,Cases averted by 2035,24893259.250000004,24887706.599999998,-5552.6500000059605
AUS,tobacco_t3,Total healthy years lived by 2030,143646246.97,143646304.84,57.87000000476837
AUS,tobacco_t3,Total healthy years lived by 2035,268030214.54000002,268030454.83,240.28999999165535
AUS,tobacco_t3,Economic benefit (USD) by 2030,5054610593454.62,5054613150200.17,2556745.5498046875
AUS,tobacco_t3,Economic benefit (USD) by 2035,9393417471976.7,9393427964053.38,10492076.681640625
AUS,tobacco_t6,Total deaths averted by 2030,1142303.38,1142303.0899999999,-0.2900000000372529
AUS,tobacco_t6,Total deaths averted by 2035,2241981.0300000003,2241979.5499999993,-1.4800000009126961
AUS,tobacco_t6,Cases averted by 2030,13473040.080000002,13471384.049999999,-1656.0300000030547
AUS,tobacco_t6,Cases averted by 2035,24893259.250000004,24886405.98,-6853.270000003278
AUS,tobacco_t6,Total healthy years lived by 2030,143646246.97,143646318.39000002,71.4200000166893
AUS,tobacco_t6,Total healthy years lived by 2035,268030214.54000002,268030511.12999994,296.5899999141693
AUS,tobacco_t6,Economic benefit (USD) by 2030,5054610593454.62,5054613749045.01,3155590.3896484375
AUS,tobacco_t6,Economic benefit (USD) by 2035,9393417471976.7,9393430422711.06,12950734.361328125
AUS,tobacco_t4,Total deaths averted by 2030,1142303.38,1142302.8599999999,-0.5200000000186265
AUS,tobacco_t4,Total deaths averted by 2035,2241981.0300000003,2241978.23,-2.8000000002793968
AUS,tobacco_t4,Cases averted by 2030,13473040.080000002,13469897.409999998,-3142.670000003651
AUS,tobacco_t4,Cases averted by 2035,24893259.250000004,24880248.68,-13010.570000004023
AUS,tobacco_t4,Total healthy years lived by 2030,143646246.97,143646382.52,135.55000001192093
AUS,tobacco_t4,Total healthy years lived by 2035,268030214.54000002,268030777.62,563.0799999833107
AUS,tobacco_t4,Economic benefit (USD) by 2030,5054610593454.62,5054616583839.11,5990384.490234375
AUS,tobacco_t4,Economic benefit (USD) by 2035,9393417471976.7,9393442067544.29,24595567.58984375
AUS,tobacco_t5,Total deaths averted by 2030,1142303.38,1142302.9400000002,-0.43999999971129
AUS,tobacco_t5,Total deaths averted by 2035,2241981.0300000003,2241978.6499999994,-2.380000000819564
AUS,tobacco_t5,Cases averted by 2030,13473040.080000002,13470348.88,-2691.2000000011176
AUS,tobacco_t5,Cases averted by 2035,24893259.250000004,24882119.049999997,-11140.200000006706
AUS,tobacco_t5,Total healthy years lived by 2030,143646246.97,143646363.04000002,116.07000002264977
AUS,tobacco_t5,Total healthy years lived by 2035,268030214.54000002,268030696.65999994,482.1199999153614
AUS,tobacco_t5,Economic benefit (USD) by 2030,5054610593454.62,5054615722770.33,5129315.7099609375
AUS,tobacco_t5,Economic benefit (USD) by 2035,9393417471976.7,9393438529359.11,21057382.41015625
AUT,tobacco_t1,Total deaths averted by 2030,514185.4,514185.29,-0.11000000004423782
AUT,tobacco_t1,Total deaths averted by 2035,980283.7499999999,980283.2900000002,-0.45999999972991645
AUT,tobacco_t1,Cases averted by 2030,3108241.7,3106484.71,-1756.9900000002235
AUT,tobacco_t1,Cases averted by 2035,5827951.179999999,5822837.86,-5113.319999998435
AUT,tobacco_t1,Total healthy years lived by 2030,46722185.82,46722243.35000001,57.53000000864267
AUT,tobacco_t1,Total healthy years lived by 2035,85709404.61,85709571.94000001,167.33000001311302
AUT,tobacco_t1,Economic benefit (USD) by 2030,1355168655416.3801,1355170857276.3098,2201859.9296875
AUT,tobacco_t1,Economic benefit (USD) by 2035,2438677641239.5,2438683913103.0693,6271863.5693359375
AUT,asthma_cr1,Total deaths averted by 2030,514185.4,514185.4000000001,5.820766091346741e-11
AUT,asthma_cr1,Total deaths averted by 2035,980283.7499999999,980283.75,1.1641532182693481e-10
AUT,asthma_cr1,Cases averted by 2030,3108241.7,3108241.7,0.0
AUT,asthma_cr1,Cases averted by 2035,5827951.179999999,5827951.180000001,1.862645149230957e-09
AUT,asthma_cr1,Total healthy years lived by 2030,46722185.82,46728378.29,6192.469999998808
AUT,asthma_cr1,Total healthy years lived by 2035,85709404.61,85723605.27000001,14200.660000011325
AUT,asthma_cr1,Economic benefit (USD) by 2030,1355168655416.3801,1355339464971.5698,170809555.18969727
AUT,asthma_cr1,Economic benefit (USD) by 2035,2438677641239.5,2439057103473.3203,379462233.8203125
AUT,tobacco_t2,Total deaths averted by 2030,514185.4,514185.35000000003,-0.04999999998835847
AUT,tobacco_t2,Total deaths averted by 2035,980283.7499999999,980283.31,-0.4399999998277053
AUT,tobacco_t2,Cases averted by 2030,3108241.7,3106969.38,-1272.320000000298
AUT,tobacco_t2,Cases averted by 2035,5827951.179999999,5822780.01,-5171.169999998994
AUT,tobacco_t2,Total healthy years lived by 2030,46722185.82,46722227.48,41.65999999642372
AUT,tobacco_t2,Total healthy years lived by 2035,85709404.61,85709573.75000001,169.1400000154972
AUT,tobacco_t2,Economic benefit (USD) by 2030,1355168655416.3801,1355170242417.2302,1587000.8500976562
AUT,tobacco_t2,Economic benefit (USD) by 2035,2438677641239.5,2438683978698.83,6337459.330078125
AUT,tobacco_t3,Total deaths averted by 2030,514185.4,514185.38,-0.02000000001862645
AUT,tobacco_t3,Total deaths averted by 2035,980283.7499999999,980283.4999999999,-0.25
AUT,tobacco_t3,Cases averted by 2030,3108241.7,3107480.64,-761.0600000000559
AUT,tobacco_t3,Cases averted by 2035,5827951.179999999,5824859.170000001,-3092.009999997914
AUT,tobacco_t3,Total healthy years lived by 2030,46722185.82,46722210.75,24.929999999701977
AUT,tobacco_t3,Total healthy years lived by 2035,85709404.61,85709505.75,101.14000000059605
AUT,tobacco_t3,Economic benefit (USD) by 2030,1355168655416.3801,1355169604365.02,948948.6398925781
AUT,tobacco_t3,Economic benefit (USD) by 2035,2438677641239.5,2438681429058.4697,3787818.9697265625
AUT,tobacco_t6,Total deaths averted by 2030,514185.4,514185.36,-0.0400000000372529
AUT,tobacco_t6,Total deaths averted by 2035,980283.7499999999,980283.42,-0.32999999984167516
AUT,tobacco_t6,Cases averted by 2030,3108241.7,3107302.05,-939.6500000003725
AUT,tobacco_t6,Cases averted by 2035,5827951.179999999,5824133.09,-3818.0899999989197
AUT,tobacco_t6,Total healthy years lived by 2030,46722185.82,46722216.59,30.770000003278255
AUT,tobacco_t6,Total healthy years lived by 2035,85709404.61,85709529.49,124.87999999523163
AUT,tobacco_t6,Economic benefit (USD) by 2030,1355168655416.3801,1355169827186.58,1171770.1999511719
AUT,tobacco_t6,Economic benefit (USD) by 2035,2438677641239.5,2438682319192.69,4677953.189941406
AUT,tobacco_t4,Total deaths averted by 2030,514185.4,514185.3,-0.1000000000349246
AUT,tobacco_t4,Total deaths averted by 2035,980283.7499999999,980283.1100000001,-0.6399999997811392
AUT,tobacco_t4,Cases averted by 2030,3108241.7,3106454.9499999997,-1786.7500000004657
AUT,tobacco_t4,Cases averted by 2035,5827951.179999999,5820686.390000001,-7264.789999998175
AUT,tobacco_t4,Total healthy years lived by 2030,46722185.82,46722244.32,58.5
AUT,tobacco_t4,Total healthy years lived by 2035,85709404.61,85709642.24000001,237.6300000101328
AUT,tobacco_t4,Economic benefit (USD) by 2030,1355168655416.3801,1355170884863.9001,2229447.5200195312
AUT,tobacco_t4,Economic benefit (USD) by 2035,2438677641239.5,2438686548165.75,8906926.25
AUT,tobacco_t5,Total deaths averted by 2030,514185.4,514185.31,-0.09000000002561137
AUT,tobacco_t5,Total deaths averted by 2035,980283.7499999999,980283.2200000002,-0.5299999996786937
AUT,tobacco_t5,Cases averted by 2030,3108241.7,3106712.5500000003,-1529.1499999999069
AUT,tobacco_t5,Cases averted by 2035,5827951.179999999,5821735.01,-6216.169999998994
AUT,tobacco_t5,Total healthy years lived by 2030,46722185.82,46722235.89,50.07000000029802
AUT,tobacco_t5,Total healthy years lived by 2035,85709404.61,85709607.94,203.32999999821186
AUT,tobacco_t5,Economic benefit (USD) by 2030,1355168655416.3801,1355170563088.08,1907671.6999511719
AUT,tobacco_t5,Economic benefit (USD) by 2035,2438677641239.5,2438685260938.56,7619699.060058594
AZE,tobacco_t1,Total deaths averted by 2030,445881.6200000001,445879.12,-2.5000000001164153
AZE,tobacco_t1,Total deaths averted by 2035,886776.2699999999,886767.5599999999,-8.709999999962747
AZE,tobacco_t1,Cases averted by 2030,1530217.08,1529187.1400000001,-1029.9399999999441
AZE,tobacco_t1,Cases averted by 2035,3120956.2899999996,3117985.15,-2971.1399999996647
AZE,tobacco_t1,Total healthy years lived by 2030,55478805.92,55478866.0,60.07999999821186
AZE,tobacco_t1,Total healthy years lived by 2035,102327558.35999998,102327745.69000001,187.33000002801418
AZE,tobacco_t1,Economic benefit (USD) by 2030,204494150591.75,204494416289.82996,265698.0799560547
AZE,tobacco_t1,Economic benefit (USD) by 2035,382419413812.32007,382420200375.13,786562.8099365234
AZE,asthma_cr1,Total deaths averted by 2030,445881.6200000001,445881.62,-1.1641532182693481e-10
AZE,asthma_cr1,Total deaths averted by 2035,886776.2699999999,886776.2700000001,2.3283064365386963e-10
AZE,asthma_cr1,Cases averted by 2030,1530217.08,1530217.0799999998,-2.3283064365386963e-10
AZE,asthma_cr1,Cases averted by 2035,3120956.2899999996,3120956.2899999996,0.0
AZE,asthma_cr1,Total healthy years lived by 2030,55478805.92,55484272.48,5466.559999994934
AZE,asthma_cr1,Total healthy years lived by 2035,102327558.35999998,102341044.09000002,13485.730000033975
AZE,asthma_cr1,Economic benefit (USD) by 2030,204494150591.75,204508893726.46997,14743134.719970703
AZE,asthma_cr1,Economic benefit (USD) by 2035,382419413812.32007,382457051156.77,37637344.44995117
AZE,tobacco_t2,Total deaths averted by 2030,445881.6200000001,445880.12,-1.5000000001164153
AZE,tobacco_t2,Total deaths averted by 2035,886776.2699999999,886768.1200000001,-8.149999999790452
AZE,tobacco_t2,Cases averted by 2030,1530217.08,1529518.6900000002,-698.3899999998976
AZE,tobacco_t2,Cases averted by 2035,3120956.2899999996,3118142.1299999994,-2814.160000000149
AZE,tobacco_t2,Total healthy years lived by 2030,55478805.92,55478845.63999999,39.71999999135733
AZE,tobacco_t2,Total healthy years lived by 2035,102327558.35999998,102327731.30000001,172.94000002741814
AZE,tobacco_t2,Economic benefit (USD) by 2030,204494150591.75,204494326757.71,176165.95999145508
AZE,tobacco_t2,Economic benefit (USD) by 2035,382419413812.32007,382420149410.93005,735598.6099853516
AZE,tobacco_t3,Total deaths averted by 2030,445881.6200000001,445880.72,-0.9000000001396984
AZE,tobacco_t3,Total deaths averted by 2035,886776.2699999999,886771.41,-4.859999999869615
AZE,tobacco_t3,Cases averted by 2030,1530217.08,1529799.64,-417.44000000017695
