observation,age,value,region,sex
LowDoseBeclom -> Disability,30_39,-0.07979948,Caribbean,M
LowDoseBeclom -> Disability,40_49,-0.07979948,Caribbean,M
LowDoseBeclom -> Disability,50_59,-0.07979948,Caribbean,M
LowDoseBeclom -> Disability,60_69,-0.07979948,Caribbean,M
LowDoseBeclom -> Disability,70_79,-0.07979948,Caribbean,M
LowDoseBeclom -> Disability,80_100,-0.07979948,Caribbean,M
LowDoseBeclom -> Deceased,0_4,-0.5,Caribbean,M
LowDoseBeclom -> Deceased,5_9,-0.5,Caribbean,M
LowDoseBeclom -> Deceased,10_14,-0.5,Caribbean,M
LowDoseBeclom -> Deceased,15_19,-0.5,Caribbean,M
LowDoseBeclom -> Deceased,20_24,-0.5,Caribbean,M
LowDoseBeclom -> Deceased,25_29,-0.5,Caribbean,M
LowDoseBeclom -> Deceased,30_39,-0.5,Caribbean,M
LowDoseBeclom -> Deceased,40_49,-0.5,Caribbean,M
LowDoseBeclom -> Deceased,50_59,-0.5,Caribbean,M
LowDoseBeclom -> Deceased,60_69,-0.5,Caribbean,M
LowDoseBeclom -> Deceased,70_79,-0.5,Caribbean,M
LowDoseBeclom -> Deceased,80_100,-0.5,Caribbean,M
HighDoseBeclom -> Disability,0_4,-0.13260075000000002,Caribbean,M
HighDoseBeclom -> Disability,5_9,-0.13260075000000002,Caribbean,M
HighDoseBeclom -> Disability,10_14,-0.13260075000000002,Caribbean,M
HighDoseBeclom -> Disability,15_19,-0.13260075000000002,Caribbean,M
HighDoseBeclom -> Disability,20_24,-0.13260075000000002,Caribbean,M
HighDoseBeclom -> Disability,25_29,-0.13260075000000002,Caribbean,M
HighDoseBeclom -> Disability,30_39,-0.13260075000000002,Caribbean,M
HighDoseBeclom -> Disability,40_49,-0.13260075000000002,Caribbean,M
HighDoseBeclom -> Disability,50_59,-0.13260075000000002,Caribbean,M
HighDoseBeclom -> Disability,60_69,-0.13260075000000002,Caribbean,M
HighDoseBeclom -> Disability,70_79,-0.13260075000000002,Caribbean,M
HighDoseBeclom -> Disability,80_100,-0.13260075000000002,Caribbean,M
OralPrednisTheopPlusBeclom -> Disability,0_4,-0.13752775,Caribbean,M
OralPrednisTheopPlusBeclom -> Disability,5_9,-0.13752775,Caribbean,M
OralPrednisTheopPlusBeclom -> Disability,10_14,-0.13752775,Caribbean,M
OralPrednisTheopPlusBeclom -> Disability,15_19,-0.13752775,Caribbean,M
OralPrednisTheopPlusBeclom -> Disability,20_24,-0.13752775,Caribbean,M
OralPrednisTheopPlusBeclom -> Disability,25_29,-0.13752775,Caribbean,M
OralPrednisTheopPlusBeclom -> Disability,30_39,-0.13752775,Caribbean,M
OralPrednisTheopPlusBeclom -> Disability,40_49,-0.13752775,Caribbean,M
OralPrednisTheopPlusBeclom -> Disability,50_59,-0.13752775,Caribbean,M
OralPrednisTheopPlusBeclom -> Disability,60_69,-0.13752775,Caribbean,M
OralPrednisTheopPlusBeclom -> Disability,70_79,-0.13752775,Caribbean,M
OralPrednisTheopPlusBeclom -> Disability,80_100,-0.13752775,Caribbean,M
TheopPlusBeclom -> Disability,0_4,-0.24015361999999998,Caribbean,M
TheopPlusBeclom -> Disability,5_9,-0.24015361999999998,Caribbean,M
TheopPlusBeclom -> Disability,10_14,-0.24015361999999998,Caribbean,M
TheopPlusBeclom -> Disability,15_19,-0.24015361999999998,Caribbean,M
TheopPlusBeclom -> Disability,20_24,-0.24015361999999998,Caribbean,M
TheopPlusBeclom -> Disability,25_29,-0.24015361999999998,Caribbean,M
TheopPlusBeclom -> Disability,30_39,-0.24015361999999998,Caribbean,M
TheopPlusBeclom -> Disability,40_49,-0.24015361999999998,Caribbean,M
TheopPlusBeclom -> Disability,50_59,-0.24015361999999998,Caribbean,M
TheopPlusBeclom -> Disability,60_69,-0.24015361999999998,Caribbean,M
TheopPlusBeclom -> Disability,70_79,-0.24015361999999998,Caribbean,M
TheopPlusBeclom -> Disability,80_100,-0.24015361999999998,Caribbean,M
AsthmaOralPrednisolone -> Disability,0_4,-0.33734070000000005,Caribbean,M
AsthmaOralPrednisolone -> Disability,5_9,-0.33734070000000005,Caribbean,M
AsthmaOralPrednisolone -> Disability,10_14,-0.33734070000000005,Caribbean,M
AsthmaOralPrednisolone -> Disability,15_19,-0.33734070000000005,Caribbean,M
AsthmaOralPrednisolone -> Disability,20_24,-0.33734070000000005,Caribbean,M
AsthmaOralPrednisolone -> Disability,25_29,-0.33734070000000005,Caribbean,M
AsthmaOralPrednisolone -> Disability,30_39,-0.33734070000000005,Caribbean,M
AsthmaOralPrednisolone -> Disability,40_49,-0.33734070000000005,Caribbean,M
AsthmaOralPrednisolone -> Disability,50_59,-0.33734070000000005,Caribbean,M
AsthmaOralPrednisolone -> Disability,60_69,-0.33734070000000005,Caribbean,M
AsthmaOralPrednisolone -> Disability,70_79,-0.33734070000000005,Caribbean,M
AsthmaOralPrednisolone -> Disability,80_100,-0.33734070000000005,Caribbean,M
DsFreeSus -> Disability,0_4,0.031003,Central Asia,M
DsFreeSus -> Disability,5_9,0.044372,Central Asia,M
DsFreeSus -> Disability,10_14,0.05774,Central Asia,M
DsFreeSus -> Disability,15_19,0.071109,Central Asia,M
DsFreeSus -> Disability,20_24,0.084478,Central Asia,M
DsFreeSus -> Disability,25_29,0.097847,Central Asia,M
DsFreeSus -> Disability,30_39,0.1179,Central Asia,M
DsFreeSus -> Disability,40_49,0.144637,Central Asia,M
DsFreeSus -> Disability,50_59,0.171374,Central Asia,M
DsFreeSus -> Disability,60_69,0.198112,Central Asia,M
DsFreeSus -> Disability,70_79,0.224849,Central Asia,M
DsFreeSus -> Disability,80_100,0.258271,Central Asia,M
DsFreeSus -> AsthmaEpsd,0_4,0.0042,Central Asia,M
DsFreeSus -> AsthmaEpsd,5_9,0.0177,Central Asia,M
DsFreeSus -> AsthmaEpsd,10_14,0.0142,Central Asia,M
DsFreeSus -> AsthmaEpsd,15_19,0.0014,Central Asia,M
DsFreeSus -> AsthmaEpsd,20_24,0.0001,Central Asia,M
DsFreeSus -> AsthmaEpsd,25_29,0.0006,Central Asia,M
DsFreeSus -> AsthmaEpsd,30_39,0.0013,Central Asia,M
DsFreeSus -> AsthmaEpsd,40_49,0.0016,Central Asia,M
DsFreeSus -> AsthmaEpsd,50_59,0.0016,Central Asia,M
DsFreeSus -> AsthmaEpsd,60_69,0.0019,Central Asia,M
DsFreeSus -> AsthmaEpsd,70_79,0.0023,Central Asia,M
DsFreeSus -> AsthmaEpsd,80_100,0.0028,Central Asia,M
AsthmaEpsd -> Disability,0_4,0.062913,Central Asia,M
AsthmaEpsd -> Disability,5_9,0.062913,Central Asia,M
AsthmaEpsd -> Disability,10_14,0.062913,Central Asia,M
AsthmaEpsd -> Disability,15_19,0.062913,Central Asia,M
AsthmaEpsd -> Disability,20_24,0.062913,Central Asia,M
AsthmaEpsd -> Disability,25_29,0.062913,Central Asia,M
AsthmaEpsd -> Disability,30_39,0.062913,Central Asia,M
AsthmaEpsd -> Disability,40_49,0.062913,Central Asia,M
AsthmaEpsd -> Disability,50_59,0.062913,Central Asia,M
AsthmaEpsd -> Disability,60_69,0.062913,Central Asia,M
AsthmaEpsd -> Disability,70_79,0.062913,Central Asia,M
AsthmaEpsd -> Disability,80_100,0.062913,Central Asia,M
AsthmaEpsd -> DsFreeSus,0_4,0.0526,Central Asia,M
AsthmaEpsd -> DsFreeSus,5_9,0.0711,Central Asia,M
AsthmaEpsd -> DsFreeSus,10_14,0.0891,Central Asia,M
AsthmaEpsd -> DsFreeSus,15_19,0.1023,Central Asia,M
AsthmaEpsd -> DsFreeSus,20_24,0.1087,Central Asia,M
AsthmaEpsd -> DsFreeSus,25_29,0.0988,Central Asia,M
AsthmaEpsd -> DsFreeSus,30_39,0.066,Central Asia,M
AsthmaEpsd -> DsFreeSus,40_49,0.0441,Central Asia,M
AsthmaEpsd -> DsFreeSus,50_59,0.0346,Central Asia,M
AsthmaEpsd -> DsFreeSus,60_69,0.0365,Central Asia,M
AsthmaEpsd -> DsFreeSus,70_79,0.0332,Central Asia,M
AsthmaEpsd -> DsFreeSus,80_100,0.032,Central Asia,M
Prevalence -> AsthmaEpsd,0_4,0.0065,Central Asia,M
Prevalence -> AsthmaEpsd,5_9,0.0503,Central Asia,M
Prevalence -> AsthmaEpsd,10_14,0.1019,Central Asia,M
Prevalence -> AsthmaEpsd,15_19,0.0855,Central Asia,M
Prevalence -> AsthmaEpsd,20_24,0.0513,Central Asia,M
Prevalence -> AsthmaEpsd,25_29,0.0316,Central Asia,M
Prevalence -> AsthmaEpsd,30_39,0.0238,Central Asia,M
Prevalence -> AsthmaEpsd,40_49,0.0256,Central Asia,M
Prevalence -> AsthmaEpsd,50_59,0.0302,Central Asia,M
Prevalence -> AsthmaEpsd,60_69,0.0354,Central Asia,M
Prevalence -> AsthmaEpsd,70_79,0.0416,Central Asia,M
Prevalence -> AsthmaEpsd,80_100,0.052,Central Asia,M
Disability -> Disability,0_4,0.0,Central Asia,M
Disability -> Disability,5_9,0.0,Central Asia,M
Disability -> Disability,10_14,0.0,Central Asia,M
Disability -> Disability,15_19,0.0,Central Asia,M
Disability -> Disability,20_24,0.0,Central Asia,M
Disability -> Disability,25_29,0.0,Central Asia,M
Disability -> Disability,30_39,0.0,Central Asia,M
Disability -> Disability,40_49,0.0,Central Asia,M
Disability -> Disability,50_59,0.0,Central Asia,M
Disability -> Disability,60_69,0.0,Central Asia,M
Disability -> Disability,70_79,0.0,Central Asia,M
Disability -> Disability,80_100,0.0,Central Asia,M
InhaleShortactingBeta -> Disability,0_4,-0.00961066,Central Asia,M
InhaleShortactingBeta -> Disability,5_9,-0.00961066,Central Asia,M
InhaleShortactingBeta -> Disability,10_14,-0.00961066,Central Asia,M
InhaleShortactingBeta -> Disability,15_19,-0.00961066,Central Asia,M
InhaleShortactingBeta -> Disability,20_24,-0.00961066,Central Asia,M
InhaleShortactingBeta -> Disability,25_29,-0.00961066,Central Asia,M
InhaleShortactingBeta -> Disability,30_39,-0.00961066,Central Asia,M
InhaleShortactingBeta -> Disability,40_49,-0.00961066,Central Asia,M
InhaleShortactingBeta -> Disability,50_59,-0.00961066,Central Asia,M
InhaleShortactingBeta -> Disability,60_69,-0.00961066,Central Asia,M
InhaleShortactingBeta -> Disability,70_79,-0.00961066,Central Asia,M
InhaleShortactingBeta -> Disability,80_100,-0.00961066,Central Asia,M
LowDoseBeclom -> Disability,0_4,-0.07979948,Central Asia,M
LowDoseBeclom -> Disability,5_9,-0.07979948,Central Asia,M
LowDoseBeclom -> Disability,10_14,-0.07979948,Central Asia,M
LowDoseBeclom -> Disability,15_19,-0.07979948,Central Asia,M
LowDoseBeclom -> Disability,20_24,-0.07979948,Central Asia,M
LowDoseBeclom -> Disability,25_29,-0.07979948,Central Asia,M
LowDoseBeclom -> Disability,30_39,-0.07979948,Central Asia,M
LowDoseBeclom -> Disability,40_49,-0.07979948,Central Asia,M
LowDoseBeclom -> Disability,50_59,-0.07979948,Central Asia,M
LowDoseBeclom -> Disability,60_69,-0.07979948,Central Asia,M
LowDoseBeclom -> Disability,70_79,-0.07979948,Central Asia,M
LowDoseBeclom -> Disability,80_100,-0.07979948,Central Asia,M
LowDoseBeclom -> Deceased,0_4,-0.5,Central Asia,M
LowDoseBeclom -> Deceased,5_9,-0.5,Central Asia,M
LowDoseBeclom -> Deceased,10_14,-0.5,Central Asia,M
LowDoseBeclom -> Deceased,15_19,-0.5,Central Asia,M
LowDoseBeclom -> Deceased,20_24,-0.5,Central Asia,M
LowDoseBeclom -> Deceased,25_29,-0.5,Central Asia,M
LowDoseBeclom -> Deceased,30_39,-0.5,Central Asia,M
LowDoseBeclom -> Deceased,40_49,-0.5,Central Asia,M
LowDoseBeclom -> Deceased,50_59,-0.5,Central Asia,M
LowDoseBeclom -> Deceased,60_69,-0.5,Central Asia,M
LowDoseBeclom -> Deceased,70_79,-0.5,Central Asia,M
LowDoseBeclom -> Deceased,80_100,-0.5,Central Asia,M
HighDoseBeclom -> Disability,0_4,-0.13260075000000002,Central Asia,M
HighDoseBeclom -> Disability,5_9,-0.13260075000000002,Central Asia,M
HighDoseBeclom -> Disability,10_14,-0.13260075000000002,Central Asia,M
HighDoseBeclom -> Disability,15_19,-0.13260075000000002,Central Asia,M
HighDoseBeclom -> Disability,20_24,-0.13260075000000002,Central Asia,M
HighDoseBeclom -> Disability,25_29,-0.13260075000000002,Central Asia,M
HighDoseBeclom -> Disability,30_39,-0.13260075000000002,Central Asia,M
HighDoseBeclom -> Disability,40_49,-0.13260075000000002,Central Asia,M
HighDoseBeclom -> Disability,50_59,-0.13260075000000002,Central Asia,M
HighDoseBeclom -> Disability,60_69,-0.13260075000000002,Central Asia,M
HighDoseBeclom -> Disability,70_79,-0.13260075000000002,Central Asia,M
HighDoseBeclom -> Disability,80_100,-0.13260075000000002,Central Asia,M
OralPrednisTheopPlusBeclom -> Disability,0_4,-0.13752775,Central Asia,M
OralPrednisTheopPlusBeclom -> Disability,5_9,-0.13752775,Central Asia,M
OralPrednisTheopPlusBeclom -> Disability,10_14,-0.13752775,Central Asia,M
OralPrednisTheopPlusBeclom -> Disability,15_19,-0.13752775,Central Asia,M
OralPrednisTheopPlusBeclom -> Disability,20_24,-0.13752775,Central Asia,M
OralPrednisTheopPlusBeclom -> Disability,25_29,-0.13752775,Central Asia,M
OralPrednisTheopPlusBeclom -> Disability,30_39,-0.13752775,Central Asia,M
OralPrednisTheopPlusBeclom -> Disability,40_49,-0.13752775,Central Asia,M
OralPrednisTheopPlusBeclom -> Disability,50_59,-0.13752775,Central Asia,M
OralPrednisTheopPlusBeclom -> Disability,60_69,-0.13752775,Central Asia,M
OralPrednisTheopPlusBeclom -> Disability,70_79,-0.13752775,Central Asia,M
OralPrednisTheopPlusBeclom -> Disability,80_100,-0.13752775,Central Asia,M
TheopPlusBeclom -> Disability,0_4,-0.24015361999999998,Central Asia,M
TheopPlusBeclom -> Disability,5_9,-0.24015361999999998,Central Asia,M
TheopPlusBeclom -> Disability,10_14,-0.24015361999999998,Central Asia,M
TheopPlusBeclom -> Disability,15_19,-0.24015361999999998,Central Asia,M
TheopPlusBeclom -> Disability,20_24,-0.24015361999999998,Central Asia,M
TheopPlusBeclom -> Disability,25_29,-0.24015361999999998,Central Asia,M
TheopPlusBeclom -> Disability,30_39,-0.24015361999999998,Central Asia,M
TheopPlusBeclom -> Disability,40_49,-0.24015361999999998,Central Asia,M
TheopPlusBeclom -> Disability,50_59,-0.24015361999999998,Central Asia,M
TheopPlusBeclom -> Disability,60_69,-0.24015361999999998,Central Asia,M
TheopPlusBeclom -> Disability,70_79,-0.24015361999999998,Central Asia,M
TheopPlusBeclom -> Disability,80_100,-0.24015361999999998,Central Asia,M
AsthmaOralPrednisolone -> Disability,0_4,-0.33734070000000005,Central Asia,M
AsthmaOralPrednisolone -> Disability,5_9,-0.33734070000000005,Central Asia,M
AsthmaOralPrednisolone -> Disability,10_14,-0.33734070000000005,Central Asia,M
AsthmaOralPrednisolone -> Disability,15_19,-0.33734070000000005,Central Asia,M
AsthmaOralPrednisolone -> Disability,20_24,-0.33734070000000005,Central Asia,M
AsthmaOralPrednisolone -> Disability,25_29,-0.33734070000000005,Central Asia,M
AsthmaOralPrednisolone -> Disability,30_39,-0.33734070000000005,Central Asia,M
AsthmaOralPrednisolone -> Disability,40_49,-0.33734070000000005,Central Asia,M
AsthmaOralPrednisolone -> Disability,50_59,-0.33734070000000005,Central Asia,M
AsthmaOralPrednisolone -> Disability,60_69,-0.33734070000000005,Central Asia,M
AsthmaOralPrednisolone -> Disability,70_79,-0.33734070000000005,Central Asia,M
AsthmaOralPrednisolone -> Disability,80_100,-0.33734070000000005,Central Asia,M
DsFreeSus -> Disability,0_4,0.027863,Central Europe,M
DsFreeSus -> Disability,5_9,0.041704,Central Europe,M
DsFreeSus -> Disability,10_14,0.055544,Central Europe,M
DsFreeSus -> Disability,15_19,0.069384,Central Europe,M
DsFreeSus -> Disability,20_24,0.083225,Central Europe,M
DsFreeSus -> Disability,25_29,0.097065,Central Europe,M
DsFreeSus -> Disability,30_39,0.117826,Central Europe,M
DsFreeSus -> Disability,40_49,0.145507,Central Europe,M
DsFreeSus -> Disability,50_59,0.173188,Central Europe,M
DsFreeSus -> Disability,60_69,0.200869,Central Europe,M
DsFreeSus -> Disability,70_79,0.22855,Central Europe,M
DsFreeSus -> Disability,80_100,0.263151,Central Europe,M
DsFreeSus -> AsthmaEpsd,0_4,0.0047,Central Europe,M
DsFreeSus -> AsthmaEpsd,5_9,0.0218,Central Europe,M
DsFreeSus -> AsthmaEpsd,10_14,0.0177,Central Europe,M
DsFreeSus -> AsthmaEpsd,15_19,0.0018,Central Europe,M
DsFreeSus -> AsthmaEpsd,20_24,0.0003,Central Europe,M
DsFreeSus -> AsthmaEpsd,25_29,0.0009,Central Europe,M
DsFreeSus -> AsthmaEpsd,30_39,0.0016,Central Europe,M
DsFreeSus -> AsthmaEpsd,40_49,0.0018,Central Europe,M
DsFreeSus -> AsthmaEpsd,50_59,0.0019,Central Europe,M
DsFreeSus -> AsthmaEpsd,60_69,0.0024,Central Europe,M
DsFreeSus -> AsthmaEpsd,70_79,0.0033,Central Europe,M
DsFreeSus -> AsthmaEpsd,80_100,0.0046,Central Europe,M
AsthmaEpsd -> Disability,0_4,0.037518,Central Europe,M
AsthmaEpsd -> Disability,5_9,0.037518,Central Europe,M
AsthmaEpsd -> Disability,10_14,0.037518,Central Europe,M
AsthmaEpsd -> Disability,15_19,0.037518,Central Europe,M
AsthmaEpsd -> Disability,20_24,0.037518,Central Europe,M
AsthmaEpsd -> Disability,25_29,0.037518,Central Europe,M
AsthmaEpsd -> Disability,30_39,0.037518,Central Europe,M
AsthmaEpsd -> Disability,40_49,0.037518,Central Europe,M
AsthmaEpsd -> Disability,50_59,0.037518,Central Europe,M
AsthmaEpsd -> Disability,60_69,0.037518,Central Europe,M
AsthmaEpsd -> Disability,70_79,0.037518,Central Europe,M
AsthmaEpsd -> Disability,80_100,0.037518,Central Europe,M
AsthmaEpsd -> DsFreeSus,0_4,0.0528,Central Europe,M
AsthmaEpsd -> DsFreeSus,5_9,0.0714,Central Europe,M
AsthmaEpsd -> DsFreeSus,10_14,0.0902,Central Europe,M
AsthmaEpsd -> DsFreeSus,15_19,0.1041,Central Europe,M
AsthmaEpsd -> DsFreeSus,20_24,0.1097,Central Europe,M
AsthmaEpsd -> DsFreeSus,25_29,0.099,Central Europe,M
AsthmaEpsd -> DsFreeSus,30_39,0.066,Central Europe,M
AsthmaEpsd -> DsFreeSus,40_49,0.0444,Central Europe,M
AsthmaEpsd -> DsFreeSus,50_59,0.0346,Central Europe,M
AsthmaEpsd -> DsFreeSus,60_69,0.0365,Central Europe,M
AsthmaEpsd -> DsFreeSus,70_79,0.033,Central Europe,M
AsthmaEpsd -> DsFreeSus,80_100,0.032,Central Europe,M
Prevalence -> AsthmaEpsd,0_4,0.007,Central Europe,M
Prevalence -> AsthmaEpsd,5_9,0.0598,Central Europe,M
Prevalence -> AsthmaEpsd,10_14,0.1228,Central Europe,M
Prevalence -> AsthmaEpsd,15_19,0.1025,Central Europe,M
Prevalence -> AsthmaEpsd,20_24,0.0611,Central Europe,M
Prevalence -> AsthmaEpsd,25_29,0.0382,Central Europe,M
Prevalence -> AsthmaEpsd,30_39,0.0292,Central Europe,M
Prevalence -> AsthmaEpsd,40_49,0.0301,Central Europe,M
Prevalence -> AsthmaEpsd,50_59,0.0353,Central Europe,M
Prevalence -> AsthmaEpsd,60_69,0.0419,Central Europe,M
Prevalence -> AsthmaEpsd,70_79,0.051,Central Europe,M
Prevalence -> AsthmaEpsd,80_100,0.0726,Central Europe,M
Disability -> Disability,0_4,0.0,Central Europe,M
Disability -> Disability,5_9,0.0,Central Europe,M
Disability -> Disability,10_14,0.0,Central Europe,M
Disability -> Disability,15_19,0.0,Central Europe,M
Disability -> Disability,20_24,0.0,Central Europe,M
Disability -> Disability,25_29,0.0,Central Europe,M
Disability -> Disability,30_39,0.0,Central Europe,M
Disability -> Disability,40_49,0.0,Central Europe,M
Disability -> Disability,50_59,0.0,Central Europe,M
Disability -> Disability,60_69,0.0,Central Europe,M
Disability -> Disability,70_79,0.0,Central Europe,M
Disability -> Disability,80_100,0.0,Central Europe,M
InhaleShortactingBeta -> Disability,0_4,-0.00961066,Central Europe,M
InhaleShortactingBeta -> Disability,5_9,-0.00961066,Central Europe,M
InhaleShortactingBeta -> Disability,10_14,-0.00961066,Central Europe,M
InhaleShortactingBeta -> Disability,15_19,-0.00961066,Central Europe,M
InhaleShortactingBeta -> Disability,20_24,-0.00961066,Central Europe,M
InhaleShortactingBeta -> Disability,25_29,-0.00961066,Central Europe,M
InhaleShortactingBeta -> Disability,30_39,-0.00961066,Central Europe,M
InhaleShortactingBeta -> Disability,40_49,-0.00961066,Central Europe,M
InhaleShortactingBeta -> Disability,50_59,-0.00961066,Central Europe,M
InhaleShortactingBeta -> Disability,60_69,-0.00961066,Central Europe,M
InhaleShortactingBeta -> Disability,70_79,-0.00961066,Central Europe,M
InhaleShortactingBeta -> Disability,80_100,-0.00961066,Central Europe,M
LowDoseBeclom -> Disability,0_4,-0.07979948,Central Europe,M
LowDoseBeclom -> Disability,5_9,-0.07979948,Central Europe,M
LowDoseBeclom -> Disability,10_14,-0.07979948,Central Europe,M
LowDoseBeclom -> Disability,15_19,-0.07979948,Central Europe,M
LowDoseBeclom -> Disability,20_24,-0.07979948,Central Europe,M
LowDoseBeclom -> Disability,25_29,-0.07979948,Central Europe,M
LowDoseBeclom -> Disability,30_39,-0.07979948,Central Europe,M
LowDoseBeclom -> Disability,40_49,-0.07979948,Central Europe,M
LowDoseBeclom -> Disability,50_59,-0.07979948,Central Europe,M
LowDoseBeclom -> Disability,60_69,-0.07979948,Central Europe,M
LowDoseBeclom -> Disability,70_79,-0.07979948,Central Europe,M
LowDoseBeclom -> Disability,80_100,-0.07979948,Central Europe,M
LowDoseBeclom -> Deceased,0_4,-0.5,Central Europe,M
LowDoseBeclom -> Deceased,5_9,-0.5,Central Europe,M
LowDoseBeclom -> Deceased,10_14,-0.5,Central Europe,M
LowDoseBeclom -> Deceased,15_19,-0.5,Central Europe,M
LowDoseBeclom -> Deceased,20_24,-0.5,Central Europe,M
LowDoseBeclom -> Deceased,25_29,-0.5,Central Europe,M
LowDoseBeclom -> Deceased,30_39,-0.5,Central Europe,M
LowDoseBeclom -> Deceased,40_49,-0.5,Central Europe,M
LowDoseBeclom -> Deceased,50_59,-0.5,Central Europe,M
LowDoseBeclom -> Deceased,60_69,-0.5,Central Europe,M
LowDoseBeclom -> Deceased,70_79,-0.5,Central Europe,M
LowDoseBeclom -> Deceased,80_100,-0.5,Central Europe,M
HighDoseBeclom -> Disability,0_4,-0.13260075000000002,Central Europe,M
HighDoseBeclom -> Disability,5_9,-0.13260075000000002,Central Europe,M
HighDoseBeclom -> Disability,10_14,-0.13260075000000002,Central Europe,M
HighDoseBeclom -> Disability,15_19,-0.13260075000000002,Central Europe,M
